name,state,date_start,date_end,project_id,department_id,structure_id,hrbp_user_id,approval_type_id,payslip_publish_option,division_department_id,company_department_id,project_policy_id,year_of_tax_finalization,income_type,payslip_month,payslip_year
AVERY DENNISON. Bang luong thang 02.2022,approved,2022-01-01,2022-02-28,712,125.0,244.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
AVERY DENNISON. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,712,125.0,244.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
PROMINENT. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,683,125.0,249.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
NAM GIANG. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,1826,125.0,248.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
BP OFFICE. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,682,125.0,242.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
BV OUTSOURCING. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,686,126.0,59.0,243.0,,manual,13.0,,,,monthly_salary,2,2022
BV SUBCONTRACT. Bang luong 01.2022,approved,2022-01-01,2022-01-31,688,126.0,60.0,243.0,,manual,13.0,,,,monthly_salary,1,2022
RHI HUNG YEN. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,1962,126.0,194.0,195.0,,manual,13.0,,,,monthly_salary,1,2022
RHI QUANG NGAI. Bang luong thang 01.2022 ,approved,2022-01-01,2022-01-31,756,126.0,195.0,8455.0,,manual,13.0,,,,monthly_salary,1,2022
06.2022 - YAMAHA,approved,2022-06-01,2022-06-30,2202,108.0,264.0,229.0,,manual,20.0,,,,monthly_salary,6,2022
BẢNG LƯƠNG UIP (TSX) 06.2022,approved,2022-06-01,2022-06-30,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,6,2022
07.2022 - Fuji Film,approved,2022-07-01,2022-07-31,1963,125.0,235.0,229.0,,manual,14.0,,,,monthly_salary,7,2022
BP Castrol_Bảng lương 07.2022,approved,2022-07-01,2022-07-31,765,97.0,268.0,535.0,,manual,13.0,,,,monthly_salary,7,2022
BẢNG LƯƠNG ELANCO 07.2022,approved,2022-07-01,2022-07-31,2171,97.0,221.0,185.0,,manual,13.0,,,,monthly_salary,7,2022
07.2022 - TUV,approved,2022-07-01,2022-07-31,692,125.0,7.0,229.0,,manual,14.0,,,,monthly_salary,7,2022
TOPSOLVENT HAI PHONG - BANG LUONG 08.2022,approved,2022-07-21,2022-08-20,752,126.0,5.0,243.0,,manual,13.0,,,,monthly_salary,8,2022
07.2022 - AKZO POWDER,approved,2022-06-26,2022-07-25,703,125.0,41.0,275.0,,manual,14.0,,,,monthly_salary,7,2022
Shell_Bảng lương 08.2022,approved,2022-07-24,2022-08-23,764,97.0,229.0,535.0,,manual,13.0,,,,monthly_salary,8,2022
ARITCO. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,759,125.0,241.0,275.0,,manual,14.0,,,,monthly_salary,2,2022
06.2022 - SONION HCM,approved,2022-06-01,2022-06-30,685,125.0,255.0,275.0,,manual,14.0,,,,monthly_salary,6,2022
ROSNEFT. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,708,125.0,250.0,229.0,,manual,14.0,,,,monthly_salary,3,2022
BSI. Bang luong 01.2022,approved,2022-01-01,2022-01-31,727,125.0,245.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
BROTHER - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-02-01,2022-02-28,732,125.0,3.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
01.2022 - CompAsia,approved,2022-01-01,2022-01-31,2263,103.0,202.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
BANG LUONG HANWHA_01 2022,approved,2022-01-01,2022-01-31,693,125.0,9.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
BANG LUONG DKSH VSIP_01 2022,approved,2021-12-23,2022-01-22,695,126.0,20.0,9558.0,,manual,13.0,,,,monthly_salary,1,2022
Bảng lương tháng 01/2022 MAERSK SOLAR,approved,2022-01-01,2022-01-31,2248,126.0,19.0,530.0,,manual,13.0,,,,monthly_salary,1,2022
MAERSK SOLAR - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-01-22,2022-02-21,2248,126.0,19.0,530.0,,manual,13.0,,,,monthly_salary,2,2022
DRAKA. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,691,125.0,246.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
SHISEIDO. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,761,125.0,257.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
UIP TSX_Bảng lương 03.2022,approved,2022-03-01,2022-03-31,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,3,2022
UIP NSX_Bảng lương 03.2022,approved,2022-03-01,2022-03-31,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,3,2022
03.2022_ BANG LUONG MAERSK DC1.1,approved,2022-02-21,2022-03-20,2280,126.0,265.0,9311.0,,manual,13.0,,,,monthly_salary,3,2022
03.2022_ BANG LUONG MAERSK DC2,approved,2022-02-21,2022-03-20,741,126.0,54.0,197.0,,manual,13.0,,,,monthly_salary,3,2022
AVERY DENNISON. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,712,125.0,244.0,229.0,,manual,14.0,,,,monthly_salary,3,2022
BẢNG LƯƠNG VOLCAFE THÁNG 01.2022,approved,2021-12-21,2022-01-20,760,125.0,45.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
ITOCHU VAN PHONG. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,3,2022
Bảng Lương Tháng 01/2022_GSK VSIP,approved,2022-01-01,2022-01-31,2245,97.0,224.0,9141.0,,manual,13.0,,,,monthly_salary,1,2022
 MANULIFE IT. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,2151,125.0,209.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
BROTHER - BL THANG 03.2022,approved,2022-03-01,2022-03-31,732,125.0,3.0,229.0,,manual,14.0,,,,monthly_salary,3,2022
PPG YUNGCHI-Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,676,125.0,260.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
04.2022_BANG LUONG MAERSK DC1.1,approved,2022-03-21,2022-04-20,2280,126.0,265.0,9311.0,,manual,13.0,,,,monthly_salary,4,2022
04.2022_BANG LUONG MAERSK DC2,approved,2022-03-21,2022-04-20,741,126.0,54.0,197.0,,manual,13.0,,,,monthly_salary,4,2022
VOLCAFE. Bang luong thang 04.2022,approved,2022-03-21,2022-04-20,760,125.0,45.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
ITOCHU VAN PHONG. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
HAILONG_BANG LUONG 04 2022,approved,2022-03-23,2022-04-22,2235,126.0,25.0,9558.0,,manual,13.0,,,,monthly_salary,4,2022
MBS. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
ITOCHU NHA MAY. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
RHI HUNG YEN_BANG LUONG 04 2022,approved,2022-03-25,2022-04-24,1962,126.0,194.0,195.0,,manual,13.0,,,,monthly_salary,4,2022
FujiFilm CTV. bang luong thang 04.2022,approved,2022-03-16,2022-04-15,736,125.0,236.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
TOPSOLVENT HAI PHONG - BANG LUONG THANG 04.2022,approved,2022-03-21,2022-04-20,752,126.0,5.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
THĂNG LONG_PAYROLL T07.2022,approved,2022-07-01,2022-07-31,773,97.0,230.0,222.0,,manual,13.0,,,,monthly_salary,7,2022
THEP NHA BE_PAYROLL 04 2022,approved,2022-04-01,2022-04-30,1976,126.0,196.0,195.0,,manual,13.0,,,,monthly_salary,4,2022
AKZO NOBEL DRIVER. bang luong thang 04.2022,approved,2022-04-01,2022-04-30,2134,125.0,28.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
AKZO POWDER. bang luong thang 04.2022,approved,2022-03-26,2022-04-25,703,125.0,41.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
TUV RHEINLAND. bang luong thang 04.2022,approved,2022-04-01,2022-04-30,692,125.0,7.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
SHISEIDO. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,761,125.0,257.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
SONION DRIVER. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,1966,125.0,254.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
Bảng lương ITOCHU NM T7/2022,pending,2022-07-01,2022-07-31,680,125.0,47.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương MBS T07,pending,2022-07-01,2022-07-31,1975,125.0,62.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương RHI QUANG NGAI 2 T6/2022,draft,2022-06-01,2022-06-30,2333,126.0,275.0,8455.0,1.0,manual,13.0,,,,monthly_salary,6,2022
BAT DONG NAI 12/2022,approved,2022-12-01,2022-12-31,767,97.0,217.0,243.0,,manual,13.0,11.0,1136.0,2022.0,final_payroll,12,2022
GSK VSIP tháng 9/2022,approved,2022-09-01,2022-09-30,2245,97.0,224.0,9141.0,,manual,13.0,11.0,1128.0,,final_payroll,9,2022
MBS Tháng 08/2022,draft,2022-08-01,2022-08-31,1975,125.0,62.0,195.0,1.0,manual,14.0,,934.0,,monthly_salary,8,2022
MANULIFE IT. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,2151,125.0,209.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
08.2022 - Payroll ZUELLIG PHARMA,approved,2022-08-01,2022-08-31,672,126.0,240.0,238.0,,manual,13.0,,,,monthly_salary,8,2022
Basf Lương tháng 6.2022,approved,2022-06-01,2022-06-30,675,125.0,58.0,195.0,,manual,14.0,11.0,980.0,,monthly_salary,6,2022
BV SUBCONTRACT - BANG LUONG 04.2022,approved,2022-03-21,2022-04-20,688,126.0,60.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
02.2022 - FCV ARAS,approved,2022-01-25,2022-02-24,814,103.0,203.0,275.0,,manual,14.0,,,,monthly_salary,2,2022
BROTHER. bang luong thang 04.2022,approved,2022-04-01,2022-04-30,732,125.0,3.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
BV OUTSOURCING - BANG LUONG 04.2022,approved,2022-03-21,2022-04-20,686,126.0,59.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
GSK VSIP_BẢNG LƯƠNG THÁNG 04 2022,approved,2022-04-01,2022-04-30,2245,97.0,224.0,9141.0,,manual,13.0,,,,monthly_salary,4,2022
ITOCHU VAN PHONG. Bang luong thang 05.2022,approved,2022-05-01,2022-05-31,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
Payroll tháng 5/2022 - RHI Hà Tĩnh,approved,2022-05-01,2022-05-31,2149,126.0,192.0,195.0,,manual,13.0,,,,monthly_salary,5,2022
Payroll tháng 5/2022 - RHI Hưng Yên,approved,2022-04-25,2022-05-24,1962,126.0,194.0,195.0,,manual,13.0,,,,monthly_salary,5,2022
MANULIFE IT. Bang luong thang 05/2022,approved,2022-05-01,2022-05-31,2151,125.0,209.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022_BANG LUONG MAERSK DC2,approved,2022-04-21,2022-05-20,741,126.0,54.0,197.0,,manual,13.0,,,,monthly_salary,5,2022
05.2022_BANG LUONG MAERSK DC3,approved,2022-04-21,2022-05-20,1971,126.0,55.0,197.0,,manual,13.0,,,,monthly_salary,5,2022
Eisai - Bảng Lương Tháng 05 2022,approved,2022-05-01,2022-05-31,2300,97.0,274.0,9141.0,,manual,13.0,,,,monthly_salary,5,2022
Payroll_DKSH OFFICER 052022,approved,2022-06-01,2022-06-30,2266,126.0,21.0,9558.0,,manual,13.0,,,,monthly_salary,6,2022
Bảng lương tháng 01/2022_PPG YUNGCHI,approved,2022-01-01,2022-01-31,676,125.0,260.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
05.2022_BANG LUONG MAERSK DC5,approved,2022-04-21,2022-05-20,2184,126.0,57.0,9311.0,,manual,13.0,,,,monthly_salary,5,2022
05.2022 - YAMAHA,approved,2022-05-01,2022-05-31,2202,108.0,264.0,229.0,,manual,20.0,,,,monthly_salary,5,2022
05.2022 - TUV,approved,2022-05-01,2022-05-31,692,125.0,7.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - FCV NA CLs,approved,2022-05-01,2022-05-31,784,103.0,199.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - NAM GIANG,approved,2022-05-01,2022-05-31,1826,125.0,248.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - FCV CRM,approved,2022-05-01,2022-05-31,810,103.0,204.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
BẢNG LƯƠNG FIRST SOLAR 11.2021,approved,2021-11-01,2021-11-30,779,97.0,211.0,208.0,,manual,13.0,,,,monthly_salary,11,2021
ZUELLIG_BANG LUONG THANG 04 2022,approved,2022-04-01,2022-04-30,672,126.0,240.0,238.0,,manual,13.0,,,,monthly_salary,4,2022
Bảng lương SAPHARCO 10/2022,approved,2022-10-01,2022-10-31,749,126.0,238.0,8455.0,1.0,manual,13.0,11.0,1131.0,,monthly_salary,10,2022
Bảng lương PPG VN T9/2022,approved,2022-09-01,2022-09-30,731,125.0,46.0,195.0,7.0,manual,14.0,11.0,1121.0,2022.0,monthly_salary,9,2022
Bảng lương ACFC BINH DUONG T10/2022,approved,2022-10-01,2022-10-31,770,97.0,216.0,208.0,3.0,manual,13.0,11.0,1078.0,,monthly_salary,10,2022
06.2022-PPG VN-PAYROLL,approved,2022-06-01,2022-06-30,731,125.0,46.0,195.0,,manual,14.0,,,,monthly_salary,6,2022
MBS. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,3,2022
BAT DONG NAI - BANG LUONG 07.2022,approved,2022-07-01,2022-07-31,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
BV SUPPORTER - BANG LUONG 07.2022,approved,2022-06-21,2022-07-20,687,126.0,61.0,243.0,,manual,13.0,,986.0,,monthly_salary,7,2022
BAT DONG NAI - BANG LUONG 06.2022,approved,2022-06-01,2022-06-30,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,6,2022
BASF. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,675,125.0,58.0,195.0,,manual,14.0,,,2022.0,monthly_salary,3,2022
ACFC Bình Dương 02.2022,approved,2022-02-01,2022-02-28,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,2,2022
BAT DONG NAI - BANG LUONG 05.2022,approved,2022-05-01,2022-05-31,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,5,2022
BAT DONG NAI - BANG LUONG 04.2022,approved,2022-04-01,2022-04-30,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
ACV Bình Dương_Bảng lương 07.2022,approved,2022-07-01,2022-07-31,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
HEINEKEN_PAYROLL T05.2022,approved,2022-05-01,2022-05-31,1872,97.0,212.0,222.0,,manual,13.0,,,2022.0,monthly_salary,5,2022
Bảng lương BRENNTAG T7/2022,draft,2022-07-01,2022-07-31,728,125.0,237.0,229.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương UNILEVER_PO T7/2022,approved,2022-07-01,2022-07-31,780,97.0,231.0,535.0,3.0,manual,13.0,11.0,,,monthly_salary,7,2022
ITOCHU NHA MAY 8.2022,approved,2022-08-01,2022-08-31,680,125.0,47.0,195.0,3.0,manual,14.0,11.0,,,monthly_salary,8,2022
Bảng lương kiểm thử MBS 11/2022,approved,2022-11-01,2022-11-30,1975,125.0,62.0,195.0,6.0,manual,14.0,11.0,1132.0,,testing_payroll,11,2022
Bảng lương RHI QUANG NGAI T3/2022,pending,2022-02-25,2022-03-26,756,126.0,195.0,8455.0,1.0,manual,13.0,,,,monthly_salary,3,2022
BAT DONG NAI 11.2022,approved,2022-11-01,2022-11-30,767,97.0,217.0,243.0,5.0,manual,13.0,11.0,1136.0,2022.0,monthly_salary,11,2022
MBS 07/2023,approved,2023-07-01,2023-07-31,1975,125.0,62.0,195.0,7.0,manual,14.0,11.0,1132.0,2023.0,monthly_salary,7,2023
BAT DONG NAI 12/2022,approved,2022-12-01,2022-12-31,767,97.0,217.0,243.0,5.0,manual,13.0,11.0,1136.0,2022.0,monthly_salary,12,2022
Bảng lương MBS - Test H2H VCB,approved,2023-08-01,2023-08-31,1975,125.0,62.0,195.0,7.0,manual,14.0,11.0,1132.0,2023.0,monthly_salary,8,2023
UNILEVER_EO. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,2159,125.0,197.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
01.2022 - FCV ACTIVATION,approved,2022-01-01,2022-01-31,2156,108.0,206.0,229.0,,manual,20.0,19.0,964.0,,monthly_salary,1,2022
02.2022 - FCV ACTIVATION,approved,2022-02-01,2022-02-28,2156,108.0,206.0,229.0,,manual,20.0,19.0,964.0,,monthly_salary,2,2022
GSK CAT LAI_Bảng Lương Tháng 01/2022,approved,2022-01-01,2022-01-31,2262,97.0,223.0,9141.0,,manual,13.0,,,,monthly_salary,1,2022
BẢNG LƯƠNG BAT DONG NAI 01.2022,approved,2022-01-01,2022-01-31,767,97.0,217.0,243.0,,manual,13.0,,975.0,2022.0,monthly_salary,1,2022
BẢNG LƯƠNG BAT DONG NAI 02.2022,approved,2022-02-01,2022-02-28,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
BẢNG LƯƠNG BAT DONG NAI 03.2022,approved,2022-03-01,2022-03-31,767,97.0,217.0,243.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
Bảng lương FOXCONN 03.2022,approved,2022-03-01,2022-03-31,774,97.0,222.0,208.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
ACV Bình Dương_Bảng lương 04.2022,approved,2022-04-01,2022-04-30,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
Bảng lương tháng 08/2022 - Thép Nhà Bè,approved,2022-09-01,2022-09-30,1976,126.0,196.0,195.0,,manual,13.0,,,,monthly_salary,8,2022
Bảng lương BSI T7/2022,pending,2022-07-01,2022-07-31,727,125.0,245.0,229.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương PPG VN T7/2022,approved,2022-07-01,2022-07-31,731,125.0,46.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương ITOCHU VP T7/2022,draft,2022-07-01,2022-07-31,681,125.0,49.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương MBS T10/2022,approved,2022-10-01,2022-10-31,1975,125.0,62.0,195.0,1.0,manual,14.0,11.0,1132.0,,monthly_salary,10,2022
Bảng lương tháng 8/2022 FCV NA,approved,2022-08-01,2022-08-31,781,103.0,200.0,229.0,5.0,manual,14.0,11.0,970.0,,monthly_salary,8,2022
Bảng lương MBS T11/2022,approved,2022-11-01,2022-11-30,1975,125.0,62.0,195.0,1.0,manual,14.0,11.0,1132.0,,monthly_salary,11,2022
Bảng lương kiểm thử MBS 11/2022,approved,2022-11-01,2022-11-30,1975,125.0,62.0,195.0,6.0,manual,14.0,11.0,1132.0,,monthly_salary,11,2022
Itochu VP 9.2022,pending,2022-09-01,2022-09-30,681,125.0,49.0,195.0,1.0,manual,14.0,11.0,1118.0,,testing_payroll,9,2022
itochu VP,draft,2022-11-01,2022-11-30,681,125.0,49.0,195.0,1.0,manual,14.0,11.0,1118.0,,testing_payroll,11,2022
Bảng lương kiểm thử THEP NHA BE 11/2022,draft,2022-10-21,2022-11-20,1976,126.0,196.0,245.0,,manual,13.0,11.0,,,monthly_salary,11,2022
PAYROLL THANG LONG 10.2022,approved,2022-10-01,2022-10-31,773,97.0,230.0,222.0,5.0,manual,13.0,11.0,,,monthly_salary,10,2022
Bảng lương kiểm thử ITOCHU.VP 1/2023,pending,2023-01-01,2023-01-31,681,125.0,49.0,195.0,1.0,manual,14.0,11.0,1118.0,,testing_payroll,1,2023
Payroll Thang Long 9.2022,draft,2022-09-01,2022-09-30,773,97.0,230.0,222.0,3.0,manual,13.0,11.0,,2022.0,monthly_salary,9,2022
BAT DONG NAI 10.2022,approved,2022-10-01,2022-10-31,767,97.0,217.0,243.0,7.0,manual,13.0,11.0,1136.0,2022.0,monthly_salary,10,2022
Bảng lương kiểm thử BASF 11/2022,pending,2022-08-01,2022-08-31,675,125.0,58.0,195.0,6.0,manual,14.0,11.0,1141.0,2022.0,testing_payroll,8,2022
ACV BAC NINH,draft,2022-12-01,2022-12-31,2155,97.0,213.0,535.0,3.0,manual,13.0,11.0,1140.0,2023.0,monthly_salary,12,2022
CFS TEST 12.2022,approved,2022-12-01,2022-12-31,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2022.0,monthly_salary,12,2022
Bảng lương test PG BEN CAT-05/2023,draft,2023-05-01,2023-05-31,750,97.0,272.0,222.0,7.0,manual,13.0,11.0,1043.0,2023.0,monthly_salary,5,2023
Bảng lương kiểm thử MBS 11/2022,draft,2022-11-01,2022-11-30,1975,125.0,62.0,195.0,6.0,manual,14.0,11.0,1132.0,2023.0,testing_payroll,11,2022
MAERSK CFS 9/2022,approved,2022-08-21,2022-09-20,739,126.0,52.0,197.0,5.0,manual,13.0,11.0,,2022.0,monthly_salary,9,2022
Bảng lương CFS 12.2022,pending,2022-12-01,2022-12-31,739,126.0,52.0,197.0,3.0,manual,13.0,11.0,,2022.0,monthly_salary,12,2022
CFS 12/2023,approved,2022-12-01,2022-12-31,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,12,2022
Bảng lương kiểm thử MAERSK CFS 12/2022,approved,2023-12-01,2022-12-31,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2022.0,monthly_salary,12,2022
Bảng lương kiểm thử UNILEVER_EO,draft,2023-09-01,2023-09-30,780,97.0,231.0,195.0,,manual,13.0,11.0,1158.0,2023.0,monthly_salary,9,2023
